"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0045109","intermediate filament organization",0.00229416069549271,146,1.25792792114321,0.00407660474251803,0.00722608356569981,60818,40,71,0.743732769122267,0.999901637929859,1
"GO:0035089","establishment of apical/basal cell polarity",0.00243580400268743,154,1.24969812182658,0.00410701357729493,0.0072786219270209,246583,22,24,1.21011519309269,0.0470127585749394,0.12444010753209
"GO:0021521","ventral spinal cord interneuron specification",0.00185751120532662,121,1.2875990989694,0.0041466060017592,0.00734603744404523,216438,8,8,1.32012566519202,0.108364913342339,0.223436219229726
"GO:0060573","cell fate specification involved in pattern specification",0.00185751120532662,121,1.2875990989694,0.0041466060017592,0.00734603744404523,216438,8,8,1.32012566519202,0.108364913342339,0.223436219229726
"GO:0071344","diphosphate metabolic process",0.000626642627676547,48,1.51407726696987,0.00415216664911267,0.00735451157504755,97935,5,5,1.32012566519202,0.249376826409642,0.367482250660027
"GO:0002689","negative regulation of leukocyte chemotaxis",0.00154619250695249,103,1.31674111486426,0.00416022618818424,0.00736740785936725,76483,15,19,1.04220447252002,0.496032081890334,0.601262561983902
"GO:0034260","negative regulation of GTPase activity",0.00275605515166728,172,1.23357988469287,0.004169605682392,0.00738263640845679,179800,19,24,1.04509948494369,0.455923157699086,0.571563562768692
"GO:0006002","fructose 6-phosphate metabolic process",0.00107059248594731,75,1.38472587832958,0.00419448170077241,0.00742529202108673,60509,12,16,0.990094248894018,0.657098495205597,0.722877102852617
"GO:0043307","eosinophil activation",0.00017372179243693,18,2.04807067618715,0.00420343117814981,0.00743974294943013,21861,4,7,0.754357522966871,0.936193567220951,0.951989632782874
"GO:0030168","platelet activation",0.00939737126994598,534,1.12321167210499,0.00424168553889315,0.0075060461135229,106282,89,104,1.1297229250201,0.00995346272890862,0.0381294187615115
"GO:0090083","regulation of inclusion body assembly",0.00105451906062166,74,1.38708802282656,0.00425660417581275,0.00753103753020573,79837,18,20,1.18811309867282,0.103884258702501,0.220838655547756
"GO:0001522","pseudouridine synthesis",0.000627595210890536,48,1.51177915416695,0.00426634879177601,0.00754686712802105,63332,12,18,0.880083776794683,0.877741046854351,0.910456674559951
"GO:0032331","negative regulation of chondrocyte differentiation",0.00445114487565773,266,1.18123591436034,0.00428748120946576,0.00758283125307757,189361,24,26,1.21857753710033,0.0310921387039212,0.0928349057798999
"GO:0016115","terpenoid catabolic process",0.000708455248341258,53,1.47873442614937,0.00430018208128624,0.00760387270662127,177172,6,7,1.13153628445031,0.4637988834219,0.571563562768692
"GO:0032303","regulation of icosanoid secretion",0.00265189535183697,166,1.23730976951752,0.00430859647598814,0.007617328074701,83997,27,29,1.22908251586844,0.0164361942006004,0.0564088754175121
"GO:0061037","negative regulation of cartilage development",0.00527311352046341,311,1.16578913682661,0.00432186197147999,0.00763935325502404,182573,31,33,1.24011804911978,0.00683970553762525,0.0278353951815097
"GO:0000470","maturation of LSU-rRNA",0.00141218497384738,95,1.32971557361703,0.00441428420426448,0.00780126207335647,73533,22,27,1.07565794941572,0.330675417014571,0.449131995163609
"GO:0038157","granulocyte-macrophage colony-stimulating factor signaling pathway",0.000259313018364426,24,1.82942098908807,0.00442105415539884,0.007811767398391,53642,3,5,0.792075399115214,0.904264835179452,0.925289701575427
"GO:0006903","vesicle targeting",0.00567903143725925,333,1.15903538965342,0.00442485644821766,0.0078170260853315,139819,50,59,1.11875056372205,0.0668335374359295,0.162523498128698
"GO:1905144","response to acetylcholine",0.00615775284909726,359,1.15238854016842,0.00444940696045482,0.00785893012130361,119874,56,61,1.21191864345497,0.00116463865525751,0.0062648157794466
"GO:0042772","DNA damage response, signal transduction resulting in transcription",0.000455359705109849,37,1.60610473699881,0.00445804728287569,0.00787272179741877,37752,13,17,1.00950786161743,0.602601160295474,0.692303567109735
"GO:0010575","positive regulation of vascular endothelial growth factor production",0.00336971666122394,206,1.20837177132863,0.00446706876341796,0.00788718130984526,194208,26,29,1.18356094120664,0.0544673136308318,0.140811399337413
"GO:0043102","amino acid salvage",0.000378589883211976,32,1.67073553582534,0.00447076779742739,0.00788929595286422,55689,7,7,1.32012566519202,0.143070879494892,0.26409220869697
"GO:0071265","L-methionine biosynthetic process",0.000378589883211976,32,1.67073553582534,0.00447076779742739,0.00788929595286422,55689,7,7,1.32012566519202,0.143070879494892,0.26409220869697
"GO:0071267","L-methionine salvage",0.000378589883211976,32,1.67073553582534,0.00447076779742739,0.00788929595286422,55689,7,7,1.32012566519202,0.143070879494892,0.26409220869697
"GO:0030500","regulation of bone mineralization",0.0131753045876328,735,1.10268993658896,0.00448807465890844,0.00791835957907731,153511,81,89,1.20146268405117,0.000196906832144128,0.00133176014706772
"GO:0071826","protein-RNA complex organization",0.0112019612275743,630,1.11166317742761,0.00449296742577188,0.00792551412801146,82100,154,185,1.09891541859228,0.0087178425840182,0.0342843834289195
"GO:0060632","regulation of microtubule-based movement",0.00403948464220753,243,1.18906897677649,0.00455949400326783,0.0080413666838621,89837,51,66,1.02009710492111,0.45197283506728,0.571563562768692
"GO:0008053","mitochondrial fusion",0.00285247644043962,177,1.22652932540638,0.00458563087062736,0.00808595588853448,111761,34,39,1.1508787850392,0.0628659742652169,0.154623823368204
"GO:0031054","pre-miRNA processing",0.000974630869566493,69,1.39938000466594,0.00461380207334128,0.00813411500241386,64569,13,16,1.07260210296852,0.43235843338141,0.549345440668041
"GO:0010951","negative regulation of endopeptidase activity",0.0100480505711244,568,1.11736035887098,0.00471597420014591,0.00831269520897552,69473,110,156,0.93085784084053,0.945550607384108,0.960884958336208
"GO:0042773","ATP synthesis coupled electron transport",0.00369919827355964,224,1.19692556934584,0.00473616141422661,0.00834516932987192,57694,53,69,1.01400956891561,0.483598392384309,0.589741975607724
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",0.00369919827355964,224,1.19692556934584,0.00473616141422661,0.00834516932987192,57694,53,69,1.01400956891561,0.483598392384309,0.589741975607724
"GO:0002786","regulation of antibacterial peptide production",0.000148707984607268,16,2.12673036036594,0.0047382550595837,0.00834730392362333,18537,6,7,1.13153628445031,0.4637988834219,0.571563562768692
